Episode,Total Reward,Goal Reached
574,-29.0,False
575,-29.0,False
576,-29.0,False
577,-29.0,False
578,-29.0,False
579,-29.0,False
580,-29.0,False
581,-29.0,False
582,-29.0,False
583,-29.0,False
584,-29.0,False
585,-29.0,False
586,-29.0,False
587,-29.0,False
588,-29.0,False
589,-29.0,False
590,-29.0,False
591,-29.0,False
592,-29.0,False
593,-29.0,False
594,-29.0,False
595,-29.0,False
596,-29.0,False
597,-29.0,False
598,-29.0,False
599,-29.0,False
600,-29.0,False
601,-29.0,False
602,-29.0,False
603,-29.0,False
604,-29.0,False
605,-29.0,False
606,-29.0,False
607,-29.0,False
608,-29.0,False
609,-29.0,False
610,-29.0,False
611,-29.0,False
612,-29.0,False
613,-29.0,False
614,-29.0,False
615,-29.0,False
616,-29.0,False
617,-29.0,False
618,-29.0,False
619,-29.0,False
620,-29.0,False
621,-29.0,False
622,-29.0,False
623,-29.0,False
624,-29.0,False
625,-29.0,False
626,-29.0,False
627,-29.0,False
628,-29.0,False
629,-29.0,False
630,-29.0,False
631,-29.0,False
632,-29.0,False
633,-29.0,False
634,-29.0,False
635,-29.0,False
636,-29.0,False
637,-29.0,False
638,-29.0,False
639,-29.0,False
640,-29.0,False
641,-29.0,False
642,-29.0,False
643,-29.0,False
644,-29.0,False
645,-29.0,False
646,-29.0,False
647,-29.0,False
648,-29.0,False
649,-29.0,False
650,-29.0,False
651,-29.0,False
652,-29.0,False
653,-29.0,False
654,-29.0,False
655,-29.0,False
656,-29.0,False
657,-29.0,False
658,-29.0,False
659,-29.0,False
660,-29.0,False
661,-29.0,False
662,-29.0,False
663,-29.0,False
664,-29.0,False
665,-29.0,False
666,-29.0,False
667,-29.0,False
668,-29.0,False
669,-29.0,False
670,-29.0,False
671,-29.0,False
672,-29.0,False
673,-29.0,False
674,-29.0,False
675,-29.0,False
676,-29.0,False
677,-29.0,False
678,-29.0,False
679,-29.0,False
680,-29.0,False
681,-29.0,False
682,-29.0,False
683,-29.0,False
684,-29.0,False
685,-29.0,False
686,-29.0,False
687,-29.0,False
688,-29.0,False
689,-29.0,False
690,-29.0,False
691,-29.0,False
692,-29.0,False
693,-29.0,False
694,-29.0,False
695,-29.0,False
696,-29.0,False
697,-29.0,False
698,-29.0,False
699,-29.0,False
700,-29.0,False
701,-29.0,False
702,-29.0,False
703,-29.0,False
704,-29.0,False
705,-29.0,False
706,-29.0,False
707,-29.0,False
708,-29.0,False
709,-29.0,False
710,-29.0,False
711,-29.0,False
712,-29.0,False
713,-29.0,False
714,-29.0,False
715,-29.0,False
716,-29.0,False
717,-29.0,False
718,-29.0,False
719,-29.0,False
720,-29.0,False
721,-29.0,False
722,-29.0,False
723,-29.0,False
724,-29.0,False
725,-29.0,False
726,-29.0,False
727,-29.0,False
728,-29.0,False
729,-29.0,False
730,-29.0,False
731,-29.0,False
732,-29.0,False
733,-29.0,False
734,-29.0,False
735,-29.0,False
736,-29.0,False
737,-29.0,False
738,-29.0,False
739,-29.0,False
740,-29.0,False
741,-29.0,False
742,-29.0,False
743,-29.0,False
744,-29.0,False
745,-29.0,False
746,-29.0,False
747,-29.0,False
748,-29.0,False
749,-29.0,False
750,-29.0,False
751,-29.0,False
752,-29.0,False
753,-29.0,False
754,-29.0,False
755,-29.0,False
756,-29.0,False
757,-29.0,False
758,-29.0,False
759,-29.0,False
760,-29.0,False
761,-29.0,False
762,-29.0,False
763,-29.0,False
764,-29.0,False
765,-29.0,False
766,-29.0,False
767,-29.0,False
768,-29.0,False
769,-29.0,False
770,-29.0,False
771,-29.0,False
772,-29.0,False
773,-29.0,False
774,-29.0,False
775,-29.0,False
776,-29.0,False
777,-29.0,False
778,-29.0,False
779,-29.0,False
780,-29.0,False
781,-29.0,False
782,-29.0,False
783,-29.0,False
784,-29.0,False
785,-29.0,False
786,-29.0,False
787,-29.0,False
788,-29.0,False
789,-29.0,False
790,-29.0,False
791,-29.0,False
792,-29.0,False
793,-29.0,False
794,-29.0,False
795,-29.0,False
796,-29.0,False
797,-29.0,False
798,-29.0,False
799,-29.0,False
800,-29.0,False
801,-29.0,False
802,-29.0,False
803,-29.0,False
804,-29.0,False
805,-29.0,False
806,-29.0,False
807,-29.0,False
808,-29.0,False
809,-29.0,False
810,-29.0,False
811,-29.0,False
812,-29.0,False
813,-29.0,False
814,-29.0,False
815,-29.0,False
816,-29.0,False
817,-29.0,False
818,-29.0,False
819,-29.0,False
820,-29.0,False
821,-29.0,False
822,-29.0,False
823,-29.0,False
824,-29.0,False
825,-29.0,False
826,-29.0,False
827,-29.0,False
828,-29.0,False
829,-29.0,False
830,-29.0,False
