Episode,Total Reward,Goal Reached
739,83.0,True
740,82.0,True
741,82.0,True
742,83.0,True
743,82.0,True
744,82.0,True
745,-113.0,False
746,-113.0,False
747,82.0,True
748,82.0,True
749,-113.0,False
750,-113.0,False
751,82.0,True
752,83.0,True
753,83.0,True
754,-113.0,False
755,83.0,True
756,83.0,True
757,82.0,True
758,82.0,True
759,82.0,True
760,83.0,True
761,83.0,True
762,83.0,True
763,82.0,True
764,83.0,True
765,83.0,True
766,83.0,True
767,83.0,True
768,83.0,True
769,83.0,True
770,83.0,True
771,83.0,True
772,83.0,True
773,82.0,True
774,83.0,True
775,83.0,True
776,82.0,True
777,83.0,True
778,82.0,True
779,83.0,True
780,82.0,True
781,82.0,True
782,83.0,True
783,83.0,True
784,83.0,True
785,83.0,True
786,82.0,True
787,83.0,True
788,83.0,True
789,82.0,True
790,83.0,True
791,83.0,True
792,83.0,True
793,83.0,True
794,83.0,True
795,83.0,True
796,82.0,True
797,82.0,True
798,83.0,True
799,82.0,True
800,83.0,True
801,82.0,True
802,82.0,True
803,82.0,True
804,82.0,True
805,83.0,True
806,82.0,True
807,82.0,True
808,83.0,True
809,83.0,True
810,83.0,True
811,82.0,True
812,83.0,True
813,83.0,True
814,83.0,True
815,83.0,True
816,83.0,True
817,83.0,True
818,83.0,True
819,83.0,True
820,82.0,True
821,82.0,True
822,82.0,True
823,82.0,True
824,82.0,True
825,83.0,True
826,82.0,True
827,83.0,True
828,83.0,True
829,83.0,True
830,83.0,True
831,83.0,True
832,83.0,True
833,83.0,True
834,82.0,True
835,83.0,True
836,83.0,True
837,82.0,True
838,83.0,True
839,83.0,True
840,82.0,True
841,82.0,True
842,82.0,True
843,83.0,True
844,83.0,True
845,82.0,True
846,82.0,True
847,82.0,True
848,83.0,True
849,83.0,True
850,83.0,True
851,83.0,True
852,83.0,True
853,83.0,True
854,83.0,True
855,83.0,True
856,82.0,True
857,83.0,True
858,83.0,True
859,83.0,True
860,82.0,True
861,82.0,True
862,83.0,True
863,83.0,True
864,83.0,True
865,83.0,True
866,83.0,True
867,83.0,True
868,83.0,True
869,83.0,True
870,82.0,True
871,83.0,True
872,82.0,True
873,83.0,True
874,83.0,True
875,83.0,True
876,82.0,True
877,83.0,True
878,83.0,True
879,82.0,True
880,82.0,True
881,83.0,True
882,82.0,True
883,82.0,True
884,83.0,True
885,83.0,True
886,83.0,True
887,82.0,True
888,83.0,True
889,82.0,True
890,83.0,True
891,83.0,True
892,83.0,True
893,83.0,True
894,83.0,True
895,82.0,True
896,82.0,True
897,82.0,True
898,82.0,True
899,83.0,True
900,83.0,True
901,83.0,True
902,83.0,True
903,82.0,True
904,82.0,True
905,82.0,True
906,83.0,True
907,83.0,True
908,83.0,True
909,83.0,True
910,82.0,True
911,82.0,True
912,82.0,True
913,83.0,True
914,83.0,True
915,82.0,True
916,83.0,True
917,83.0,True
918,82.0,True
919,82.0,True
920,83.0,True
921,83.0,True
922,83.0,True
923,83.0,True
924,83.0,True
925,83.0,True
926,83.0,True
927,83.0,True
928,83.0,True
929,83.0,True
930,83.0,True
931,83.0,True
932,82.0,True
933,83.0,True
934,82.0,True
935,82.0,True
936,83.0,True
937,83.0,True
938,82.0,True
939,83.0,True
940,83.0,True
941,83.0,True
942,83.0,True
943,82.0,True
944,83.0,True
945,83.0,True
946,83.0,True
947,82.0,True
948,83.0,True
949,82.0,True
950,82.0,True
951,82.0,True
952,83.0,True
953,82.0,True
954,83.0,True
955,82.0,True
956,82.0,True
957,83.0,True
958,83.0,True
959,83.0,True
960,82.0,True
961,83.0,True
962,83.0,True
963,82.0,True
964,82.0,True
965,82.0,True
966,83.0,True
967,83.0,True
968,83.0,True
969,82.0,True
970,83.0,True
971,83.0,True
972,83.0,True
973,82.0,True
974,82.0,True
975,83.0,True
976,83.0,True
977,83.0,True
978,83.0,True
979,83.0,True
980,83.0,True
981,83.0,True
982,83.0,True
983,82.0,True
984,83.0,True
985,83.0,True
986,83.0,True
987,83.0,True
988,83.0,True
989,83.0,True
990,82.0,True
991,83.0,True
992,82.0,True
993,82.0,True
994,83.0,True
995,83.0,True
996,82.0,True
997,83.0,True
998,83.0,True
999,83.0,True
1000,83.0,True
1001,83.0,True
1002,83.0,True
1003,83.0,True
1004,83.0,True
1005,82.0,True
1006,83.0,True
1007,83.0,True
1008,83.0,True
1009,83.0,True
1010,82.0,True
1011,83.0,True
1012,83.0,True
1013,83.0,True
1014,83.0,True
1015,83.0,True
1016,83.0,True
1017,82.0,True
1018,83.0,True
1019,82.0,True
1020,83.0,True
1021,83.0,True
1022,83.0,True
1023,83.0,True
1024,83.0,True
1025,83.0,True
1026,82.0,True
1027,82.0,True
1028,82.0,True
1029,82.0,True
1030,83.0,True
1031,83.0,True
1032,82.0,True
1033,83.0,True
1034,82.0,True
1035,83.0,True
1036,82.0,True
1037,83.0,True
1038,83.0,True
1039,83.0,True
1040,83.0,True
1041,83.0,True
1042,83.0,True
1043,82.0,True
1044,83.0,True
1045,83.0,True
1046,83.0,True
1047,83.0,True
1048,83.0,True
1049,83.0,True
1050,82.0,True
1051,83.0,True
1052,83.0,True
1053,83.0,True
1054,82.0,True
1055,83.0,True
1056,83.0,True
1057,83.0,True
1058,83.0,True
1059,83.0,True
1060,82.0,True
1061,83.0,True
1062,82.0,True
1063,82.0,True
1064,82.0,True
1065,83.0,True
1066,82.0,True
1067,82.0,True
1068,83.0,True
1069,83.0,True
1070,83.0,True
1071,83.0,True
1072,83.0,True
1073,83.0,True
1074,82.0,True
1075,83.0,True
1076,83.0,True
1077,83.0,True
1078,83.0,True
1079,83.0,True
1080,83.0,True
1081,82.0,True
1082,83.0,True
1083,82.0,True
1084,82.0,True
1085,83.0,True
1086,83.0,True
1087,83.0,True
1088,83.0,True
1089,83.0,True
1090,83.0,True
1091,83.0,True
1092,82.0,True
1093,83.0,True
1094,82.0,True
1095,82.0,True
1096,82.0,True
1097,83.0,True
1098,83.0,True
1099,82.0,True
1100,82.0,True
1101,82.0,True
1102,82.0,True
1103,82.0,True
1104,83.0,True
1105,82.0,True
1106,83.0,True
1107,82.0,True
1108,83.0,True
1109,83.0,True
1110,82.0,True
1111,82.0,True
1112,83.0,True
1113,82.0,True
1114,83.0,True
1115,83.0,True
1116,83.0,True
1117,83.0,True
1118,83.0,True
1119,83.0,True
1120,83.0,True
1121,83.0,True
1122,82.0,True
1123,83.0,True
1124,83.0,True
1125,83.0,True
1126,83.0,True
1127,83.0,True
1128,82.0,True
1129,83.0,True
1130,83.0,True
1131,83.0,True
1132,83.0,True
1133,83.0,True
1134,83.0,True
1135,82.0,True
1136,83.0,True
1137,83.0,True
1138,83.0,True
1139,83.0,True
1140,83.0,True
1141,83.0,True
1142,82.0,True
1143,83.0,True
1144,83.0,True
1145,83.0,True
1146,83.0,True
1147,82.0,True
1148,83.0,True
1149,83.0,True
1150,83.0,True
1151,83.0,True
1152,83.0,True
1153,83.0,True
1154,83.0,True
1155,82.0,True
1156,83.0,True
1157,83.0,True
1158,-113.0,False
1159,83.0,True
1160,82.0,True
1161,83.0,True
1162,83.0,True
1163,82.0,True
1164,83.0,True
1165,82.0,True
1166,83.0,True
1167,83.0,True
1168,82.0,True
1169,82.0,True
1170,83.0,True
1171,83.0,True
1172,82.0,True
1173,82.0,True
1174,82.0,True
1175,82.0,True
1176,83.0,True
1177,83.0,True
1178,82.0,True
1179,82.0,True
1180,83.0,True
1181,83.0,True
1182,83.0,True
1183,82.0,True
1184,83.0,True
1185,83.0,True
1186,83.0,True
1187,83.0,True
1188,82.0,True
1189,82.0,True
1190,82.0,True
1191,82.0,True
1192,83.0,True
1193,83.0,True
1194,83.0,True
1195,83.0,True
1196,82.0,True
1197,82.0,True
1198,83.0,True
1199,83.0,True
1200,83.0,True
1201,83.0,True
1202,83.0,True
1203,83.0,True
1204,83.0,True
1205,83.0,True
1206,82.0,True
1207,83.0,True
1208,83.0,True
1209,82.0,True
1210,83.0,True
1211,82.0,True
1212,82.0,True
1213,83.0,True
1214,83.0,True
1215,83.0,True
1216,83.0,True
1217,82.0,True
1218,83.0,True
1219,82.0,True
1220,82.0,True
1221,83.0,True
1222,83.0,True
1223,83.0,True
1224,83.0,True
1225,83.0,True
1226,83.0,True
1227,82.0,True
1228,82.0,True
1229,82.0,True
1230,83.0,True
1231,83.0,True
1232,82.0,True
1233,82.0,True
1234,82.0,True
1235,83.0,True
1236,82.0,True
1237,82.0,True
1238,82.0,True
1239,83.0,True
1240,82.0,True
1241,83.0,True
1242,83.0,True
1243,82.0,True
1244,82.0,True
1245,82.0,True
1246,83.0,True
1247,82.0,True
1248,83.0,True
1249,82.0,True
1250,82.0,True
1251,83.0,True
1252,82.0,True
1253,82.0,True
1254,83.0,True
1255,83.0,True
1256,83.0,True
1257,83.0,True
1258,83.0,True
1259,83.0,True
1260,82.0,True
1261,82.0,True
1262,83.0,True
1263,82.0,True
1264,82.0,True
1265,83.0,True
1266,83.0,True
1267,82.0,True
1268,82.0,True
1269,83.0,True
1270,82.0,True
1271,82.0,True
1272,83.0,True
1273,82.0,True
1274,82.0,True
1275,82.0,True
1276,82.0,True
1277,82.0,True
1278,82.0,True
1279,83.0,True
1280,82.0,True
1281,82.0,True
1282,82.0,True
1283,82.0,True
1284,82.0,True
1285,83.0,True
1286,83.0,True
1287,83.0,True
1288,82.0,True
1289,82.0,True
1290,82.0,True
1291,83.0,True
1292,83.0,True
1293,82.0,True
1294,82.0,True
1295,82.0,True
1296,82.0,True
1297,82.0,True
1298,82.0,True
1299,82.0,True
1300,83.0,True
1301,82.0,True
1302,82.0,True
1303,82.0,True
1304,82.0,True
1305,83.0,True
1306,82.0,True
1307,82.0,True
1308,82.0,True
1309,82.0,True
1310,82.0,True
1311,83.0,True
1312,82.0,True
1313,83.0,True
1314,82.0,True
1315,83.0,True
1316,82.0,True
1317,82.0,True
1318,83.0,True
1319,82.0,True
1320,82.0,True
1321,83.0,True
1322,82.0,True
1323,83.0,True
1324,82.0,True
1325,82.0,True
1326,82.0,True
1327,82.0,True
1328,83.0,True
1329,82.0,True
1330,83.0,True
1331,82.0,True
1332,82.0,True
1333,82.0,True
1334,82.0,True
1335,83.0,True
1336,83.0,True
1337,83.0,True
1338,82.0,True
1339,83.0,True
1340,83.0,True
1341,83.0,True
1342,83.0,True
1343,82.0,True
1344,82.0,True
1345,82.0,True
1346,82.0,True
1347,83.0,True
1348,83.0,True
1349,82.0,True
1350,83.0,True
1351,83.0,True
1352,82.0,True
1353,82.0,True
1354,82.0,True
1355,82.0,True
1356,82.0,True
1357,82.0,True
1358,83.0,True
1359,82.0,True
1360,82.0,True
1361,82.0,True
1362,82.0,True
1363,82.0,True
1364,82.0,True
1365,82.0,True
1366,82.0,True
1367,82.0,True
1368,82.0,True
1369,82.0,True
1370,82.0,True
1371,82.0,True
1372,82.0,True
1373,82.0,True
1374,82.0,True
1375,82.0,True
1376,82.0,True
1377,82.0,True
1378,82.0,True
1379,82.0,True
1380,82.0,True
1381,83.0,True
1382,82.0,True
1383,83.0,True
1384,83.0,True
1385,82.0,True
1386,82.0,True
1387,82.0,True
1388,82.0,True
1389,82.0,True
1390,82.0,True
1391,82.0,True
1392,83.0,True
1393,83.0,True
1394,83.0,True
1395,82.0,True
1396,83.0,True
1397,82.0,True
1398,82.0,True
1399,82.0,True
1400,83.0,True
1401,82.0,True
1402,83.0,True
1403,82.0,True
1404,82.0,True
1405,83.0,True
1406,82.0,True
1407,82.0,True
1408,83.0,True
1409,82.0,True
1410,82.0,True
1411,82.0,True
1412,82.0,True
1413,83.0,True
1414,82.0,True
1415,82.0,True
1416,83.0,True
1417,82.0,True
1418,82.0,True
1419,82.0,True
1420,82.0,True
1421,83.0,True
1422,82.0,True
1423,82.0,True
1424,82.0,True
1425,82.0,True
1426,82.0,True
1427,82.0,True
