Episode,Total Reward,Goal Reached
5107,-113.0,False
7610,82.0,True
111,82.0,True
2614,-28.0,False
5108,82.0,True
2615,82.0,True
7611,82.0,True
112,82.0,True
5109,83.0,True
7612,82.0,True
2616,83.0,True
113,-28.0,False
5110,82.0,True
7613,-28.0,False
2617,-28.0,False
114,-28.0,False
5111,82.0,True
7614,-28.0,False
2618,-113.0,False
7615,82.0,True
115,82.0,True
5112,82.0,True
2619,82.0,True
116,83.0,True
7616,83.0,True
5113,-28.0,False
2620,83.0,True
7617,-28.0,False
117,-28.0,False
5114,-28.0,False
2621,83.0,True
5115,82.0,True
7618,-113.0,False
118,-113.0,False
5116,83.0,True
2622,82.0,True
5117,-28.0,False
7619,82.0,True
119,82.0,True
5118,-113.0,False
2623,83.0,True
7620,83.0,True
120,83.0,True
5119,82.0,True
2624,-113.0,False
7621,83.0,True
121,83.0,True
2625,83.0,True
5120,83.0,True
7622,82.0,True
122,82.0,True
2626,-27.0,False
5121,83.0,True
7623,83.0,True
123,83.0,True
124,-113.0,False
5122,82.0,True
2627,-28.0,False
7624,-113.0,False
125,83.0,True
7625,83.0,True
2628,83.0,True
5123,83.0,True
126,-27.0,False
5124,-113.0,False
7626,-27.0,False
2629,-28.0,False
127,-28.0,False
7627,-28.0,False
5125,83.0,True
2630,82.0,True
128,83.0,True
7628,83.0,True
5126,-27.0,False
129,-28.0,False
2631,83.0,True
7629,-28.0,False
5127,-28.0,False
2632,83.0,True
130,82.0,True
7630,82.0,True
5128,83.0,True
7631,83.0,True
131,83.0,True
2633,83.0,True
5129,-28.0,False
7632,83.0,True
132,83.0,True
2634,83.0,True
5130,82.0,True
7633,83.0,True
5131,83.0,True
133,83.0,True
2635,83.0,True
5132,83.0,True
7634,83.0,True
134,83.0,True
5133,83.0,True
2636,83.0,True
135,83.0,True
7635,83.0,True
136,83.0,True
2637,83.0,True
5134,83.0,True
7636,83.0,True
137,83.0,True
5135,83.0,True
2638,82.0,True
5136,83.0,True
7637,83.0,True
138,82.0,True
7638,82.0,True
2639,83.0,True
5137,83.0,True
139,83.0,True
7639,83.0,True
2640,-28.0,False
5138,82.0,True
140,-28.0,False
7640,-28.0,False
5139,83.0,True
2641,82.0,True
141,82.0,True
7641,82.0,True
2642,-113.0,False
5140,-28.0,False
7642,-113.0,False
142,-113.0,False
5141,82.0,True
2643,83.0,True
143,83.0,True
7643,83.0,True
2644,83.0,True
5142,-113.0,False
144,83.0,True
2645,83.0,True
7644,83.0,True
2646,83.0,True
145,83.0,True
7645,83.0,True
5143,83.0,True
5144,83.0,True
2647,82.0,True
7646,83.0,True
146,83.0,True
5145,83.0,True
7647,82.0,True
2648,83.0,True
5146,83.0,True
147,82.0,True
7648,83.0,True
2649,-113.0,False
5147,82.0,True
148,83.0,True
7649,-113.0,False
149,-113.0,False
2650,83.0,True
5148,83.0,True
7650,83.0,True
5149,-113.0,False
2651,83.0,True
150,83.0,True
7651,83.0,True
5150,83.0,True
151,83.0,True
7652,83.0,True
2652,83.0,True
5151,83.0,True
152,83.0,True
5152,83.0,True
153,83.0,True
7653,83.0,True
2653,83.0,True
5153,83.0,True
7654,-113.0,False
154,-113.0,False
2654,-113.0,False
5154,-113.0,False
7655,83.0,True
5155,83.0,True
2655,83.0,True
155,83.0,True
7656,83.0,True
5156,83.0,True
156,83.0,True
2656,83.0,True
7657,83.0,True
5157,83.0,True
2657,83.0,True
157,83.0,True
7658,82.0,True
5158,82.0,True
2658,82.0,True
158,82.0,True
7659,83.0,True
5159,83.0,True
5160,83.0,True
2659,83.0,True
159,83.0,True
7660,83.0,True
5161,83.0,True
7661,83.0,True
2660,83.0,True
160,83.0,True
5162,83.0,True
2661,83.0,True
7662,83.0,True
161,83.0,True
2662,83.0,True
5163,83.0,True
7663,83.0,True
162,83.0,True
2663,83.0,True
5164,83.0,True
7664,83.0,True
163,83.0,True
2664,83.0,True
5165,83.0,True
7665,83.0,True
164,83.0,True
2665,83.0,True
165,83.0,True
5166,83.0,True
7666,83.0,True
166,83.0,True
2666,83.0,True
5167,83.0,True
167,83.0,True
7667,83.0,True
2667,83.0,True
5168,83.0,True
168,83.0,True
2668,83.0,True
7668,83.0,True
5169,83.0,True
7669,83.0,True
5170,83.0,True
169,83.0,True
2669,83.0,True
170,83.0,True
7670,83.0,True
2670,83.0,True
5171,83.0,True
171,83.0,True
7671,83.0,True
5172,83.0,True
2671,83.0,True
172,83.0,True
7672,83.0,True
173,83.0,True
5173,83.0,True
2672,83.0,True
7673,83.0,True
174,-27.0,False
5174,-27.0,False
2673,83.0,True
5175,83.0,True
7674,-27.0,False
175,83.0,True
5176,83.0,True
2674,-27.0,False
7675,83.0,True
176,83.0,True
5177,83.0,True
2675,83.0,True
177,83.0,True
7676,83.0,True
5178,83.0,True
7677,83.0,True
2676,83.0,True
178,83.0,True
5179,83.0,True
7678,83.0,True
2677,83.0,True
179,83.0,True
7679,83.0,True
5180,83.0,True
2678,83.0,True
180,83.0,True
7680,83.0,True
181,83.0,True
5181,83.0,True
2679,83.0,True
7681,83.0,True
5182,83.0,True
182,83.0,True
2680,83.0,True
5183,83.0,True
7682,83.0,True
183,83.0,True
5184,83.0,True
2681,83.0,True
7683,83.0,True
184,83.0,True
5185,83.0,True
2682,83.0,True
7684,83.0,True
5186,83.0,True
185,83.0,True
2683,83.0,True
7685,83.0,True
5187,83.0,True
186,83.0,True
2684,83.0,True
7686,83.0,True
187,83.0,True
5188,83.0,True
2685,83.0,True
5189,83.0,True
7687,83.0,True
188,83.0,True
5190,83.0,True
2686,83.0,True
189,83.0,True
7688,83.0,True
5191,83.0,True
7689,83.0,True
2687,83.0,True
190,83.0,True
5192,83.0,True
2688,83.0,True
7690,83.0,True
191,83.0,True
5193,83.0,True
2689,83.0,True
192,83.0,True
7691,83.0,True
5194,83.0,True
2690,83.0,True
7692,83.0,True
193,83.0,True
5195,83.0,True
2691,83.0,True
7693,83.0,True
194,83.0,True
5196,83.0,True
2692,83.0,True
7694,83.0,True
195,83.0,True
2693,83.0,True
5197,83.0,True
7695,83.0,True
2694,83.0,True
196,83.0,True
5198,83.0,True
7696,83.0,True
2695,83.0,True
5199,83.0,True
197,83.0,True
7697,83.0,True
2696,83.0,True
198,83.0,True
5200,83.0,True
7698,83.0,True
199,83.0,True
5201,83.0,True
2697,83.0,True
7699,83.0,True
2698,83.0,True
5202,83.0,True
200,83.0,True
2699,83.0,True
7700,83.0,True
5203,83.0,True
201,83.0,True
2700,83.0,True
7701,83.0,True
5204,83.0,True
2701,83.0,True
202,83.0,True
7702,83.0,True
5205,83.0,True
2702,83.0,True
203,83.0,True
7703,83.0,True
5206,83.0,True
2703,83.0,True
7704,83.0,True
204,83.0,True
5207,83.0,True
7705,83.0,True
205,83.0,True
2704,83.0,True
5208,83.0,True
7706,83.0,True
2705,83.0,True
206,83.0,True
5209,83.0,True
7707,83.0,True
2706,83.0,True
5210,83.0,True
207,83.0,True
7708,83.0,True
2707,83.0,True
5211,83.0,True
7709,83.0,True
2708,83.0,True
208,83.0,True
2709,83.0,True
7710,83.0,True
5212,83.0,True
209,83.0,True
210,83.0,True
5213,83.0,True
7711,83.0,True
2710,83.0,True
5214,83.0,True
211,83.0,True
7712,83.0,True
5215,83.0,True
2711,83.0,True
212,83.0,True
5216,83.0,True
7713,83.0,True
2712,83.0,True
213,83.0,True
5217,83.0,True
2713,83.0,True
7714,83.0,True
214,83.0,True
5218,83.0,True
7715,83.0,True
2714,83.0,True
215,83.0,True
5219,83.0,True
7716,83.0,True
2715,83.0,True
5220,83.0,True
216,83.0,True
2716,83.0,True
7717,83.0,True
5221,83.0,True
217,83.0,True
7718,83.0,True
2717,83.0,True
5222,83.0,True
218,83.0,True
7719,83.0,True
2718,83.0,True
5223,83.0,True
219,83.0,True
7720,83.0,True
220,83.0,True
2719,83.0,True
7721,83.0,True
5224,83.0,True
221,83.0,True
5225,83.0,True
7722,83.0,True
2720,83.0,True
222,83.0,True
2721,83.0,True
5226,83.0,True
7723,83.0,True
223,83.0,True
2722,83.0,True
7724,83.0,True
5227,83.0,True
224,83.0,True
2723,83.0,True
7725,83.0,True
5228,83.0,True
2724,83.0,True
225,83.0,True
2725,83.0,True
5229,83.0,True
7726,83.0,True
226,83.0,True
2726,83.0,True
5230,83.0,True
7727,83.0,True
2727,83.0,True
227,83.0,True
2728,83.0,True
7728,83.0,True
228,83.0,True
5231,83.0,True
2729,83.0,True
229,83.0,True
7729,83.0,True
5232,83.0,True
2730,83.0,True
230,83.0,True
7730,83.0,True
5233,83.0,True
2731,83.0,True
231,83.0,True
7731,83.0,True
2732,83.0,True
5234,83.0,True
232,83.0,True
7732,83.0,True
2733,83.0,True
5235,83.0,True
233,83.0,True
7733,83.0,True
2734,83.0,True
5236,83.0,True
234,83.0,True
5237,83.0,True
2735,83.0,True
7734,83.0,True
235,83.0,True
5238,83.0,True
7735,83.0,True
2736,83.0,True
5239,83.0,True
236,83.0,True
5240,83.0,True
7736,83.0,True
2737,83.0,True
237,83.0,True
5241,83.0,True
2738,83.0,True
7737,83.0,True
5242,83.0,True
238,83.0,True
5243,83.0,True
2739,83.0,True
7738,83.0,True
239,83.0,True
5244,83.0,True
2740,83.0,True
7739,83.0,True
240,83.0,True
2741,83.0,True
5245,83.0,True
7740,83.0,True
241,83.0,True
2742,83.0,True
7741,83.0,True
5246,83.0,True
2743,83.0,True
242,83.0,True
7742,83.0,True
5247,83.0,True
243,83.0,True
2744,83.0,True
7743,83.0,True
5248,83.0,True
244,83.0,True
2745,83.0,True
7744,83.0,True
5249,83.0,True
2746,83.0,True
7745,83.0,True
245,83.0,True
5250,83.0,True
2747,83.0,True
246,83.0,True
7746,83.0,True
5251,83.0,True
2748,83.0,True
247,83.0,True
7747,83.0,True
5252,83.0,True
248,83.0,True
2749,83.0,True
7748,83.0,True
5253,83.0,True
7749,83.0,True
249,83.0,True
2750,83.0,True
7750,83.0,True
5254,83.0,True
250,83.0,True
2751,83.0,True
5255,83.0,True
7751,83.0,True
251,83.0,True
2752,83.0,True
5256,83.0,True
252,83.0,True
2753,83.0,True
7752,83.0,True
5257,83.0,True
253,83.0,True
2754,83.0,True
5258,83.0,True
7753,83.0,True
254,83.0,True
7754,83.0,True
5259,83.0,True
2755,83.0,True
255,83.0,True
7755,83.0,True
5260,83.0,True
256,83.0,True
2756,83.0,True
5261,83.0,True
7756,83.0,True
257,83.0,True
2757,83.0,True
5262,83.0,True
7757,83.0,True
258,83.0,True
5263,83.0,True
2758,83.0,True
259,83.0,True
7758,83.0,True
5264,83.0,True
2759,83.0,True
260,83.0,True
7759,83.0,True
5265,83.0,True
2760,83.0,True
261,83.0,True
5266,83.0,True
2761,83.0,True
7760,83.0,True
262,83.0,True
7761,83.0,True
2762,83.0,True
5267,83.0,True
263,83.0,True
5268,83.0,True
2763,83.0,True
264,83.0,True
7762,83.0,True
5269,83.0,True
2764,83.0,True
7763,83.0,True
265,83.0,True
5270,83.0,True
2765,83.0,True
7764,83.0,True
266,83.0,True
5271,83.0,True
7765,83.0,True
2766,83.0,True
267,83.0,True
5272,83.0,True
7766,83.0,True
2767,83.0,True
268,83.0,True
5273,83.0,True
7767,83.0,True
2768,83.0,True
269,83.0,True
5274,83.0,True
2769,83.0,True
7768,83.0,True
270,83.0,True
5275,83.0,True
2770,83.0,True
7769,83.0,True
271,83.0,True
2771,83.0,True
5276,83.0,True
7770,83.0,True
272,83.0,True
5277,83.0,True
2772,83.0,True
273,83.0,True
7771,83.0,True
5278,83.0,True
2773,83.0,True
5279,83.0,True
7772,83.0,True
274,83.0,True
2774,83.0,True
5280,83.0,True
7773,83.0,True
275,83.0,True
2775,83.0,True
7774,83.0,True
5281,83.0,True
276,83.0,True
2776,83.0,True
7775,83.0,True
2777,83.0,True
5282,83.0,True
277,83.0,True
7776,83.0,True
5283,83.0,True
278,83.0,True
2778,83.0,True
7777,83.0,True
5284,83.0,True
279,83.0,True
2779,83.0,True
7778,83.0,True
5285,83.0,True
280,83.0,True
7779,83.0,True
2780,83.0,True
5286,83.0,True
281,83.0,True
7780,83.0,True
2781,83.0,True
5287,83.0,True
282,83.0,True
7781,83.0,True
2782,83.0,True
283,83.0,True
5288,83.0,True
7782,83.0,True
2783,83.0,True
284,83.0,True
5289,83.0,True
7783,83.0,True
2784,83.0,True
5290,83.0,True
285,83.0,True
7784,83.0,True
286,83.0,True
2785,83.0,True
7785,83.0,True
5291,83.0,True
2786,83.0,True
5292,83.0,True
287,83.0,True
7786,83.0,True
2787,83.0,True
5293,83.0,True
7787,83.0,True
288,83.0,True
2788,83.0,True
289,83.0,True
5294,83.0,True
2789,83.0,True
7788,83.0,True
5295,83.0,True
290,83.0,True
2790,83.0,True
7789,83.0,True
5296,83.0,True
2791,83.0,True
291,83.0,True
7790,83.0,True
5297,-112.0,False
2792,83.0,True
7791,83.0,True
292,83.0,True
5298,83.0,True
2793,83.0,True
7792,83.0,True
293,83.0,True
5299,83.0,True
2794,83.0,True
7793,83.0,True
5300,83.0,True
294,83.0,True
2795,83.0,True
295,83.0,True
7794,83.0,True
5301,83.0,True
2796,83.0,True
7795,83.0,True
5302,-27.0,False
2797,-112.0,False
296,83.0,True
7796,83.0,True
2798,83.0,True
5303,83.0,True
7797,-112.0,False
297,-112.0,False
2799,83.0,True
7798,83.0,True
5304,83.0,True
298,83.0,True
2800,83.0,True
7799,83.0,True
5305,-112.0,False
299,83.0,True
7800,83.0,True
2801,83.0,True
300,83.0,True
5306,83.0,True
7801,83.0,True
2802,-27.0,False
301,83.0,True
7802,-27.0,False
5307,83.0,True
2803,83.0,True
302,-27.0,False
7803,83.0,True
5308,83.0,True
2804,83.0,True
303,83.0,True
5309,83.0,True
7804,83.0,True
2805,-112.0,False
5310,83.0,True
304,83.0,True
7805,-112.0,False
5311,83.0,True
2806,83.0,True
305,-112.0,False
7806,83.0,True
5312,83.0,True
2807,83.0,True
306,83.0,True
7807,83.0,True
5313,-112.0,False
2808,83.0,True
307,83.0,True
5314,83.0,True
7808,83.0,True
2809,83.0,True
308,83.0,True
5315,83.0,True
7809,83.0,True
2810,83.0,True
5316,-112.0,False
309,83.0,True
7810,83.0,True
310,83.0,True
2811,83.0,True
5317,83.0,True
7811,83.0,True
311,83.0,True
2812,83.0,True
7812,83.0,True
5318,83.0,True
2813,-112.0,False
7813,-112.0,False
312,83.0,True
5319,83.0,True
2814,83.0,True
7814,83.0,True
313,-112.0,False
5320,83.0,True
2815,83.0,True
7815,83.0,True
314,83.0,True
5321,83.0,True
2816,-112.0,False
7816,-112.0,False
5322,83.0,True
315,83.0,True
2817,83.0,True
7817,83.0,True
5323,83.0,True
316,-112.0,False
2818,83.0,True
7818,83.0,True
317,83.0,True
5324,83.0,True
2819,83.0,True
7819,83.0,True
5325,83.0,True
318,83.0,True
2820,83.0,True
7820,83.0,True
319,83.0,True
2821,83.0,True
320,83.0,True
7821,83.0,True
5326,83.0,True
2822,83.0,True
321,83.0,True
5327,83.0,True
7822,83.0,True
2823,83.0,True
322,83.0,True
7823,83.0,True
5328,83.0,True
323,83.0,True
2824,83.0,True
5329,83.0,True
7824,83.0,True
324,83.0,True
2825,83.0,True
7825,83.0,True
5330,83.0,True
325,83.0,True
5331,83.0,True
7826,83.0,True
2826,83.0,True
326,83.0,True
5332,83.0,True
7827,83.0,True
2827,83.0,True
7828,83.0,True
2828,83.0,True
327,83.0,True
5333,83.0,True
328,83.0,True
2829,83.0,True
5334,83.0,True
7829,83.0,True
329,83.0,True
5335,83.0,True
2830,83.0,True
7830,83.0,True
330,83.0,True
2831,83.0,True
7831,83.0,True
5336,83.0,True
331,83.0,True
2832,83.0,True
5337,83.0,True
7832,83.0,True
2833,83.0,True
332,83.0,True
7833,83.0,True
5338,-27.0,False
2834,83.0,True
333,83.0,True
7834,83.0,True
5339,83.0,True
2835,83.0,True
334,83.0,True
7835,83.0,True
2836,83.0,True
335,83.0,True
5340,83.0,True
7836,83.0,True
5341,83.0,True
2837,83.0,True
7837,83.0,True
336,83.0,True
5342,83.0,True
2838,-27.0,False
337,83.0,True
7838,-27.0,False
2839,83.0,True
5343,83.0,True
338,-27.0,False
7839,83.0,True
2840,83.0,True
339,83.0,True
7840,83.0,True
5344,83.0,True
2841,83.0,True
340,83.0,True
5345,83.0,True
7841,83.0,True
2842,83.0,True
341,83.0,True
7842,83.0,True
5346,83.0,True
2843,83.0,True
2844,83.0,True
7843,83.0,True
342,83.0,True
5347,83.0,True
343,83.0,True
2845,83.0,True
7844,83.0,True
5348,83.0,True
5349,83.0,True
344,83.0,True
2846,83.0,True
7845,83.0,True
5350,83.0,True
345,83.0,True
2847,83.0,True
7846,83.0,True
346,83.0,True
2848,83.0,True
7847,83.0,True
5351,83.0,True
347,83.0,True
2849,83.0,True
5352,83.0,True
7848,83.0,True
348,83.0,True
5353,-112.0,False
2850,83.0,True
7849,83.0,True
2851,83.0,True
5354,83.0,True
7850,83.0,True
349,83.0,True
2852,83.0,True
5355,83.0,True
7851,83.0,True
350,83.0,True
2853,-112.0,False
5356,83.0,True
7852,83.0,True
351,83.0,True
2854,83.0,True
5357,83.0,True
7853,-112.0,False
352,83.0,True
2855,83.0,True
7854,83.0,True
353,-112.0,False
5358,83.0,True
2856,83.0,True
7855,83.0,True
354,83.0,True
2857,83.0,True
5359,83.0,True
7856,83.0,True
2858,83.0,True
7857,83.0,True
355,83.0,True
5360,83.0,True
356,83.0,True
2859,83.0,True
7858,83.0,True
5361,83.0,True
2860,83.0,True
7859,83.0,True
357,83.0,True
5362,83.0,True
7860,83.0,True
358,83.0,True
2861,83.0,True
5363,83.0,True
5364,83.0,True
2862,83.0,True
7861,83.0,True
359,83.0,True
360,83.0,True
7862,83.0,True
5365,83.0,True
2863,83.0,True
7863,83.0,True
361,83.0,True
2864,83.0,True
5366,83.0,True
362,83.0,True
7864,83.0,True
2865,83.0,True
5367,83.0,True
363,83.0,True
7865,83.0,True
2866,83.0,True
5368,83.0,True
364,83.0,True
7866,83.0,True
2867,83.0,True
5369,83.0,True
365,83.0,True
2868,83.0,True
7867,83.0,True
5370,83.0,True
366,83.0,True
2869,83.0,True
7868,83.0,True
5371,83.0,True
367,83.0,True
2870,83.0,True
7869,83.0,True
5372,-112.0,False
2871,83.0,True
368,83.0,True
7870,83.0,True
5373,83.0,True
2872,-112.0,False
369,83.0,True
7871,83.0,True
5374,83.0,True
2873,83.0,True
370,83.0,True
5375,83.0,True
2874,83.0,True
7872,-112.0,False
371,83.0,True
7873,83.0,True
5376,83.0,True
2875,83.0,True
372,-112.0,False
7874,83.0,True
5377,83.0,True
2876,83.0,True
7875,83.0,True
373,83.0,True
5378,83.0,True
2877,83.0,True
7876,83.0,True
374,83.0,True
5379,83.0,True
2878,83.0,True
7877,83.0,True
5380,83.0,True
375,83.0,True
7878,83.0,True
376,83.0,True
5381,83.0,True
2879,83.0,True
7879,83.0,True
5382,83.0,True
377,83.0,True
2880,83.0,True
7880,83.0,True
5383,83.0,True
2881,83.0,True
378,83.0,True
7881,83.0,True
5384,83.0,True
379,83.0,True
2882,83.0,True
7882,83.0,True
5385,83.0,True
380,83.0,True
2883,83.0,True
7883,83.0,True
5386,83.0,True
2884,83.0,True
7884,83.0,True
381,83.0,True
5387,83.0,True
2885,83.0,True
382,83.0,True
5388,83.0,True
7885,83.0,True
2886,83.0,True
383,83.0,True
5389,83.0,True
7886,83.0,True
2887,83.0,True
5390,83.0,True
7887,83.0,True
5391,83.0,True
2888,83.0,True
384,83.0,True
7888,83.0,True
5392,83.0,True
2889,83.0,True
385,83.0,True
7889,83.0,True
5393,83.0,True
2890,83.0,True
7890,83.0,True
386,83.0,True
2891,83.0,True
7891,83.0,True
5394,83.0,True
387,83.0,True
2892,83.0,True
5395,83.0,True
388,83.0,True
7892,83.0,True
